10,0.4344545454545454
20,0.5217619047619048
30,0.48435483870967744
40,0.500609756097561
50,0.505
60,0.533016393442623
70,0.47745070422535213
80,0.5786419753086419
90,0.5446703296703297
100,0.5236237623762376
110,0.5275315315315315
120,0.46896694214876034
130,0.5236237623762376
140,0.4236297621762376
150,0.4436236621762176
